# Time,     Simple,     Modified,   Improved,  T_exact
51.500000	107.955286	108.005916	108.005916	107.615382
51.600000	107.915509	107.965986	107.965986	107.577400
51.700000	107.875932	107.926256	107.926256	107.539608
51.800000	107.836552	107.886724	107.886724	107.502004
51.900000	107.797369	107.847389	107.847389	107.464588
52.000000	107.758382	107.808250	107.808250	107.427358
52.100000	107.719590	107.769306	107.769306	107.390314
52.200000	107.680993	107.730557	107.730557	107.353454
52.300000	107.642588	107.692001	107.692001	107.316779
52.400000	107.604375	107.653637	107.653637	107.280286
52.500000	107.566353	107.615464	107.615464	107.243976
52.600000	107.528521	107.577482	107.577482	107.207846
52.700000	107.490878	107.539689	107.539689	107.171897
52.800000	107.453424	107.502085	107.502085	107.136127
52.900000	107.416157	107.464669	107.464669	107.100535
53.000000	107.379076	107.427439	107.427439	107.065121
53.100000	107.342181	107.390394	107.390394	107.029884
53.200000	107.305470	107.353535	107.353535	106.994822
53.300000	107.268942	107.316859	107.316859	106.959935
53.400000	107.232598	107.280366	107.280366	106.925223
53.500000	107.196435	107.244055	107.244055	106.890683
53.600000	107.160453	107.207926	107.207926	106.856315
53.700000	107.124650	107.171976	107.171976	106.822119
53.800000	107.089027	107.136206	107.136206	106.788094
53.900000	107.053582	107.100614	107.100614	106.754238
54.000000	107.018314	107.065200	107.065200	106.720551
54.100000	106.983222	107.029962	107.029962	106.687032
54.200000	106.948306	106.994900	106.994900	106.653681
54.300000	106.913565	106.960013	106.960013	106.620495
54.400000	106.878997	106.925300	106.925300	106.587475
54.500000	106.844602	106.890760	106.890760	106.554620
54.600000	106.810379	106.856392	106.856392	106.521929
54.700000	106.776327	106.822196	106.822196	106.489401
54.800000	106.742445	106.788170	106.788170	106.457035
54.900000	106.708733	106.754314	106.754314	106.424830
55.000000	106.675190	106.720627	106.720627	106.392786
55.100000	106.641814	106.687108	106.687108	106.360902
55.200000	106.608605	106.653756	106.653756	106.329177
55.300000	106.575562	106.620570	106.620570	106.297610
55.400000	106.542684	106.587550	106.587550	106.266200
55.500000	106.509970	106.554695	106.554695	106.234948
55.600000	106.477420	106.522003	106.522003	106.203851
55.700000	106.445033	106.489475	106.489475	106.172909
55.800000	106.412808	106.457109	106.457109	106.142121
55.900000	106.380744	106.424904	106.424904	106.111487
56.000000	106.348840	106.392860	106.392860	106.081006
56.100000	106.317096	106.360975	106.360975	106.050677
56.200000	106.285511	106.329250	106.329250	106.020499
56.300000	106.254083	106.297683	106.297683	105.990472
